_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-5.9,C4025756,M1,1,0,DisGeNET,35,Abnormal aortic morphology,,-5.9,17,9.5,30169,29,374,6,1.6,0.65,672|675|5888|5889|79728|83990,BRCA1|BRCA2|RAD51|RAD51C|PALB2|BRIP1,-4.8,0
1,-5.9,C0034152,M1,1,0,DisGeNET,35,Henoch-Schoenlein Purpura,,-5.9,5.3,6.8,30169,198,374,13,3.5,0.95,596|1287|2099|2625|3146|3569|3576|5594|7157|7422|7515|23111|23400,BCL2|COL4A5|ESR1|GATA3|HMGB1|IL6|CXCL8|MAPK1|TP53|VEGFA|XRCC1|SPART|ATP13A2,-4.8,0
1,-5.9,C0004610,M1,1,0,DisGeNET,35,Bacteremia,,-5.9,4.9,6.6,30169,232,374,14,3.7,0.98,1161|1908|1950|3075|3146|3569|3576|4810|5054|7040|7389|7422|64374|84153,ERCC8|EDN3|EGF|CFH|HMGB1|IL6|CXCL8|NHS|SERPINE1|TGFB1|UROD|VEGFA|SIL1|RNASEH2C,-4.7,0
1,-5.9,C1854882,M1,1,0,DisGeNET,35,Absent speech,,-5.9,4.9,6.6,30169,232,374,14,3.7,0.98,998|1499|2290|4204|5518|5528|5879|6567|6605|8289|8869|25782|57477|91147,CDC42|CTNNB1|FOXG1|MECP2|PPP2R1A|PPP2R5D|RAC1|SLC16A2|SMARCE1|ARID1A|ST3GAL5|RAB3GAP2|SHROOM4|TMEM67,-4.7,0
1,-5.9,C3161330,M1,1,0,DisGeNET,35,Profound intellectual disabilities,,-5.9,7.2,7.4,30169,112,374,10,2.7,0.83,701|4204|5296|8869|10535|11277|57477|79621|84153|170302,BUB1B|MECP2|PIK3R2|ST3GAL5|RNASEH2A|TREX1|SHROOM4|RNASEH2B|RNASEH2C|ARX,-4.7,0
1,-5.9,C3495676,M1,1,0,DisGeNET,35,Anorectal Malformations,,-5.9,7.2,7.4,30169,112,374,10,2.7,0.83,596|1499|2263|3717|7157|8195|9496|51057|64374|92002,BCL2|CTNNB1|FGFR2|JAK2|TP53|MKKS|TBX4|WDPCP|SIL1|CCNQ,-4.7,0
1,-5.9,C0027662,M1,1,0,DisGeNET,35,Multiple Endocrine Neoplasia,,-5.9,9.9,8.1,30169,65,374,8,2.1,0.75,596|1027|1029|2668|4763|5728|5781|7157,BCL2|CDKN1B|CDKN2A|GDNF|NF1|PTEN|PTPN11|TP53,-4.7,0
1,-5.9,C1837108,M1,1,0,DisGeNET,35,Decreased muscle mass,,-5.9,9.9,8.1,30169,65,374,8,2.1,0.75,207|1145|1890|2200|4204|4692|5728|6638,AKT1|CHRNE|TYMP|FBN1|MECP2|NDN|PTEN|SNRPN,-4.7,0
1,-5.8,C0020557,M1,1,0,DisGeNET,35,Hypertriglyceridemia,,-5.8,4,6.3,30169,340,374,17,4.5,1.1,1717|2303|2353|3479|3569|3630|3667|4204|4763|5054|5465|5594|6774|7040|10743|51099|79813,DHCR7|FOXC2|FOS|IGF1|IL6|INS|IRS1|MECP2|NF1|SERPINE1|PPARA|MAPK1|STAT3|TGFB1|RAI1|ABHD5|EHMT1,-4.7,0
1,-5.8,C0264408,M1,1,0,DisGeNET,35,Childhood asthma,,-5.8,4.3,6.4,30169,303,374,16,4.3,1,30|240|596|999|2052|2950|3146|3569|3576|3659|4790|5054|7040|7422|11005|81031,ACAA1|ALOX5|BCL2|CDH1|EPHX1|GSTP1|HMGB1|IL6|CXCL8|IRF1|NFKB1|SERPINE1|TGFB1|VEGFA|SPINK5|SLC2A10,-4.7,0
1,-5.8,C0007820,M1,1,0,DisGeNET,35,Cerebrovascular Disorders,,-5.8,4.8,6.6,30169,233,374,14,3.7,0.98,595|672|2099|3146|3479|3569|4851|4982|5054|7040|7157|7422|8864|79813,CCND1|BRCA1|ESR1|HMGB1|IGF1|IL6|NOTCH1|TNFRSF11B|SERPINE1|TGFB1|TP53|VEGFA|PER2|EHMT1,-4.7,0
1,-5.8,C0242723,M1,1,0,DisGeNET,35,Parasitemia,,-5.8,6.3,7.1,30169,140,374,11,2.9,0.87,545|1075|1161|1287|2212|2214|3569|4204|7157|7422|81031,ATR|CTSC|ERCC8|COL4A5|FCGR2A|FCGR3A|IL6|MECP2|TP53|VEGFA|SLC2A10,-4.7,0
1,-5.8,C0001080,M1,1,0,DisGeNET,35,Achondroplasia,,-5.8,12,8.6,30169,46,374,7,1.9,0.7,595|596|1908|2121|2263|3479|5594,CCND1|BCL2|EDN3|EVC|FGFR2|IGF1|MAPK1,-4.7,0
1,-5.8,C0005129,M1,1,0,DisGeNET,35,Bernard-Soulier Syndrome,,-5.8,12,8.6,30169,46,374,7,1.9,0.7,1145|1432|2263|2811|2812|2815|5594,CHRNE|MAPK14|FGFR2|GP1BA|GP1BB|GP9|MAPK1,-4.7,0
1,-5.8,C0235752,M1,1,0,DisGeNET,35,Port-Wine Stain,,-5.8,12,8.6,30169,46,374,7,1.9,0.7,2260|3784|3845|5290|5291|5888|7422,FGFR1|KCNQ1|KRAS|PIK3CA|PIK3CB|RAD51|VEGFA,-4.7,0
1,-5.8,C0796070,M1,1,0,DisGeNET,35,"MICROPHTHALMIA, SYNDROMIC 7",,-5.8,12,8.6,30169,46,374,7,1.9,0.7,1019|5054|5290|5291|7157|7504|10413,CDK4|SERPINE1|PIK3CA|PIK3CB|TP53|XK|YAP1,-4.7,0
1,-5.8,C1333782,M1,1,0,DisGeNET,35,Gastric Mucosa-Associated Lymphoid Tissue Lymphoma,,-5.8,12,8.6,30169,46,374,7,1.9,0.7,596|1029|2950|4072|5594|5781|7157,BCL2|CDKN2A|GSTP1|EPCAM|MAPK1|PTPN11|TP53,-4.7,0
1,-5.8,C1959632,M1,1,0,DisGeNET,35,Plasma Cell Neoplasm,,-5.8,12,8.6,30169,46,374,7,1.9,0.7,595|1029|3479|3569|3576|5728|7157,CCND1|CDKN2A|IGF1|IL6|CXCL8|PTEN|TP53,-4.7,0
1,-5.8,C4022012,M1,1,0,DisGeNET,35,Death in early adulthood,,-5.8,12,8.6,30169,46,374,7,1.9,0.7,617|1890|3845|4072|4292|5290|5395,BCS1L|TYMP|KRAS|EPCAM|MLH1|PIK3CA|PMS2,-4.7,0
1,-5.8,C0079748,M1,1,0,DisGeNET,35,Precursor cell lymphoblastic lymphoma,,-5.8,8.2,7.6,30169,88,374,9,2.4,0.79,595|596|1017|1029|2260|3717|4851|5728|7157,CCND1|BCL2|CDK2|CDKN2A|FGFR1|JAK2|NOTCH1|PTEN|TP53,-4.7,0
1,-5.8,C0242698,M1,1,0,DisGeNET,35,"Ventricular Dysfunction, Left",,-5.8,8.2,7.6,30169,88,374,9,2.4,0.79,472|1499|2200|3569|3630|5290|5879|6648|7156,ATM|CTNNB1|FBN1|IL6|INS|PIK3CA|RAC1|SOD2|TOP3A,-4.7,0
1,-5.8,C0948379,M1,1,0,DisGeNET,35,Impaired insulin secretion,,-5.8,8.2,7.6,30169,88,374,9,2.4,0.79,207|240|3569|3630|3784|5447|8850|79813|81031,AKT1|ALOX5|IL6|INS|KCNQ1|POR|KAT2B|EHMT1|SLC2A10,-4.7,0
1,-5.8,C1961112,M1,1,0,DisGeNET,35,Heart Decompensation,,-5.8,7.1,7.3,30169,113,374,10,2.7,0.83,551|3569|3576|3630|5054|5170|5879|6648|7157|7422,AVP|IL6|CXCL8|INS|SERPINE1|PDPK1|RAC1|SOD2|TP53|VEGFA,-4.7,0
1,-5.8,C0001816,M1,1,0,DisGeNET,35,Agnosia,,-5.8,24,11,30169,17,374,5,1.3,0.59,3845|4072|4292|5290|5395,KRAS|EPCAM|MLH1|PIK3CA|PMS2,-4.7,0
1,-5.8,C0034895,M1,1,0,DisGeNET,35,Rectovaginal Fistula,,-5.8,24,11,30169,17,374,5,1.3,0.59,6949|8195|9533|51082|92002,TCOF1|MKKS|POLR1C|POLR1D|CCNQ,-4.7,0
1,-5.8,C0037293,M1,1,0,DisGeNET,35,Skin tag,,-5.8,24,11,30169,17,374,5,1.3,0.59,207|2248|2263|5290|5728,AKT1|FGF3|FGFR2|PIK3CA|PTEN,-4.7,0
1,-5.8,C0085261,M1,1,0,DisGeNET,35,Proteus Syndrome,,-5.8,24,11,30169,17,374,5,1.3,0.59,207|5290|5291|5308|5728,AKT1|PIK3CA|PIK3CB|PITX2|PTEN,-4.7,0
1,-5.8,C0205834,M1,1,0,DisGeNET,35,"Meningiomas, Multiple",,-5.8,24,11,30169,17,374,5,1.3,0.59,207|4771|5728|6598|6605,AKT1|NF2|PTEN|SMARCB1|SMARCE1,-4.7,0
1,-5.8,C0232493,M1,1,0,DisGeNET,35,Epigastric pain,,-5.8,24,11,30169,17,374,5,1.3,0.59,1499|3075|4179|5172|7809,CTNNB1|CFH|CD46|SLC26A4|BSND,-4.7,0
1,-5.8,C0266037,M1,1,0,DisGeNET,35,Peg-shaped teeth,,-5.8,24,11,30169,17,374,5,1.3,0.59,999|1723|2121|2248|81607,CDH1|DHODH|EVC|FGF3|NECTIN4,-4.7,0
1,-5.8,C0334292,M1,1,0,DisGeNET,35,Tubular adenoma,,-5.8,24,11,30169,17,374,5,1.3,0.59,1499|3845|4292|5395|7157,CTNNB1|KRAS|MLH1|PMS2|TP53,-4.7,0
1,-5.8,C0334619,M1,1,0,DisGeNET,35,HODGKIN'S AND NON-HODGKIN'S LYMPHOMA,,-5.8,24,11,30169,17,374,5,1.3,0.59,2950|3569|4128|4683|7157,GSTP1|IL6|MAOA|NBN|TP53,-4.7,0
1,-5.8,C0342953,M1,1,0,DisGeNET,35,Organ dysfunction syndrome,,-5.8,24,11,30169,17,374,5,1.3,0.59,3146|3569|3576|5054|7040,HMGB1|IL6|CXCL8|SERPINE1|TGFB1,-4.7,0
1,-5.8,C1335975,M1,1,0,DisGeNET,35,Skull Base Chordoma,,-5.8,24,11,30169,17,374,5,1.3,0.59,5290|5291|6598|6899|7422,PIK3CA|PIK3CB|SMARCB1|TBX1|VEGFA,-4.7,0
1,-5.8,C1844809,M1,1,0,DisGeNET,35,Thick nasal alae,,-5.8,24,11,30169,17,374,5,1.3,0.59,207|4763|5728|6605|8812,AKT1|NF1|PTEN|SMARCE1|CCNK,-4.7,0
1,-5.8,C3647143,M1,1,0,DisGeNET,35,Secondary malignant neoplasm of ovary,,-5.8,24,11,30169,17,374,5,1.3,0.59,672|2064|3845|5290|7157,BRCA1|ERBB2|KRAS|PIK3CA|TP53,-4.7,0
1,-5.8,C3671887,M1,1,0,DisGeNET,35,Hypernatriuria,,-5.8,24,11,30169,17,374,5,1.3,0.59,1187|1188|6338|6340|7809,CLCNKA|CLCNKB|SCNN1B|SCNN1G|BSND,-4.7,0
1,-5.8,C4551482,M1,1,0,DisGeNET,35,Adams-Oliver syndrome 1,,-5.8,24,11,30169,17,374,5,1.3,0.59,998|1950|4851|5879|7422,CDC42|EGF|NOTCH1|RAC1|VEGFA,-4.7,0
1,-5.8,C0020312,M1,1,0,DisGeNET,35,Hydrothorax,,-5.8,40,12,30169,8,374,4,1.1,0.53,1956|3569|5054|7422,EGFR|IL6|SERPINE1|VEGFA,-4.7,0
1,-5.8,C0024454,M1,1,0,DisGeNET,35,Maffucci Syndrome,,-5.8,40,12,30169,8,374,4,1.1,0.53,2033|5781|7157|11200,EP300|PTPN11|TP53|CHEK2,-4.7,0
1,-5.8,C0030185,M1,1,0,DisGeNET,35,"Paget's Disease, Mammary",,-5.8,40,12,30169,8,374,4,1.1,0.53,595|1499|2064|3169,CCND1|CTNNB1|ERBB2|FOXA1,-4.7,0
1,-5.8,C0205854,M1,1,0,DisGeNET,35,Glandular Neoplasms,,-5.8,40,12,30169,8,374,4,1.1,0.53,1029|1499|3845|6663,CDKN2A|CTNNB1|KRAS|SOX10,-4.7,0
1,-5.8,C0221214,M1,1,0,DisGeNET,35,Vascular ring,,-5.8,40,12,30169,8,374,4,1.1,0.53,1387|2033|4128|5296,CREBBP|EP300|MAOA|PIK3R2,-4.7,0
1,-5.8,C0404572,M1,1,0,DisGeNET,35,Female infertility associated with anovulation,,-5.8,40,12,30169,8,374,4,1.1,0.53,268|367|5447|7504,AMH|AR|POR|XK,-4.7,0
1,-5.8,C0541912,M1,1,0,DisGeNET,35,Duodenal Cancer,,-5.8,40,12,30169,8,374,4,1.1,0.53,2064|3717|3845|5395,ERBB2|JAK2|KRAS|PMS2,-4.7,0
1,-5.8,C1266146,M1,1,0,DisGeNET,35,Adenomyoepithelioma,,-5.8,40,12,30169,8,374,4,1.1,0.53,207|2099|5290|5291,AKT1|ESR1|PIK3CA|PIK3CB,-4.7,0
1,-5.8,C1300347,M1,1,0,DisGeNET,35,Atypical polypoid adenomyoma,,-5.8,40,12,30169,8,374,4,1.1,0.53,595|1029|1499|4292,CCND1|CDKN2A|CTNNB1|MLH1,-4.7,0
1,-5.8,C1335377,M1,1,0,DisGeNET,35,periampullary adenocarcinoma,,-5.8,40,12,30169,8,374,4,1.1,0.53,596|1956|2065|3845,BCL2|EGFR|ERBB3|KRAS,-4.7,0
1,-5.8,C1567744,M1,1,0,DisGeNET,35,"Alport Syndrome, Autosomal Recessive",,-5.8,40,12,30169,8,374,4,1.1,0.53,1286|1287|4358|7827,COL4A4|COL4A5|MPV17|NPHS2,-4.7,0
1,-5.8,C1846345,M1,1,0,DisGeNET,35,Hyperactive renin-angiotensin system,,-5.8,40,12,30169,8,374,4,1.1,0.53,1188|3758|6338|6340,CLCNKB|KCNJ1|SCNN1B|SCNN1G,-4.7,0
1,-5.8,C1860050,M1,1,0,DisGeNET,35,Cloverleaf skull,,-5.8,40,12,30169,8,374,4,1.1,0.53,2260|2263|5447|51715,FGFR1|FGFR2|POR|RAB23,-4.7,0
1,-5.8,C2674737,M1,1,0,DisGeNET,35,Abnormality of finger,,-5.8,40,12,30169,8,374,4,1.1,0.53,3845|7021|23400|64374,KRAS|TFAP2B|ATP13A2|SIL1,-4.7,0
1,-5.8,C3273016,M1,1,0,DisGeNET,35,High Grade Liver Dysplastic Nodule,,-5.8,40,12,30169,8,374,4,1.1,0.53,595|1029|1499|7157,CCND1|CDKN2A|CTNNB1|TP53,-4.7,0
1,-5.8,C0011263,M1,1,0,DisGeNET,35,Multi-infarct dementia,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,551|596|2260|3479|3569|7157,AVP|BCL2|FGFR1|IGF1|IL6|TP53,-4.7,0
1,-5.8,C0206769,M1,1,0,DisGeNET,35,Nevi and Melanomas,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,595|672|1029|3479|5728|7157,CCND1|BRCA1|CDKN2A|IGF1|PTEN|TP53,-4.7,0
1,-5.8,C0267818,M1,1,0,DisGeNET,35,Bile duct proliferation,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,3569|7040|23322|54903|57545|91147,IL6|TGFB1|RPGRIP1L|MKS1|CC2D2A|TMEM67,-4.7,0
1,-5.8,C0340543,M1,1,0,DisGeNET,35,Familial primary pulmonary hypertension,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,2200|3569|3576|6714|7040|9496,FBN1|IL6|CXCL8|SRC|TGFB1|TBX4,-4.7,0
1,-5.8,C0341787,M1,1,0,DisGeNET,35,Bifid scrotum,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,367|701|1717|2263|5447|26128,AR|BUB1B|DHCR7|FGFR2|POR|KIFBP,-4.7,0
1,-5.8,C0346360,M1,1,0,DisGeNET,35,Malignant melanoma of conjunctiva,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,207|1029|3845|5290|5291|5594,AKT1|CDKN2A|KRAS|PIK3CA|PIK3CB|MAPK1,-4.7,0
1,-5.8,C1855676,M1,1,0,DisGeNET,35,Aplasia/Hypoplasia of the cerebellar vermis,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,9657|23322|25782|57545|91147|392255,IQCB1|RPGRIP1L|RAB3GAP2|CC2D2A|TMEM67|GDF6,-4.7,0
1,-5.8,C1857641,M1,1,0,DisGeNET,35,Severe postnatal growth retardation,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,1161|2625|3479|7157|7466|25836,ERCC8|GATA3|IGF1|TP53|WFS1|NIPBL,-4.7,0
1,-5.8,C1866241,M1,1,0,DisGeNET,35,Broad foot,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,582|2245|2260|2353|145173|392255,BBS1|FGD1|FGFR1|FOS|B3GLCT|GDF6,-4.7,0
1,-5.8,C2314896,M1,1,0,DisGeNET,35,Familial Atypical Mole Melanoma Syndrome,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,675|1017|1019|1029|3251|7157,BRCA2|CDK2|CDK4|CDKN2A|HPRT1|TP53,-4.7,0
1,-5.8,C2678061,M1,1,0,DisGeNET,35,"SCAPULOPERONEAL MYOPATHY, X-LINKED DOMINANT",,-5.8,16,9.3,30169,30,374,6,1.6,0.65,240|1029|2099|2950|4194|7157,ALOX5|CDKN2A|ESR1|GSTP1|MDM4|TP53,-4.7,0
1,-5.8,C3887489,M1,1,0,DisGeNET,35,Clubbing of toes,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,672|675|5888|5889|79728|83990,BRCA1|BRCA2|RAD51|RAD51C|PALB2|BRIP1,-4.7,0
1,-5.8,C4551838,M1,1,0,DisGeNET,35,Talipes transversoplanus,,-5.8,16,9.3,30169,30,374,6,1.6,0.65,582|2245|2260|2353|145173|392255,BBS1|FGD1|FGFR1|FOS|B3GLCT|GDF6,-4.7,0
1,-5.8,C0011633,M1,1,0,DisGeNET,35,Dermatomyositis,,-5.8,4.8,6.6,30169,235,374,14,3.7,0.98,240|1287|2065|2200|2214|3146|3251|3569|4204|7040|7157|7422|7439|81031,ALOX5|COL4A5|ERBB3|FBN1|FCGR3A|HMGB1|HPRT1|IL6|MECP2|TGFB1|TP53|VEGFA|BEST1|SLC2A10,-4.7,0
1,-5.8,C0041234,M1,1,0,DisGeNET,35,Chagas Disease,,-5.8,5.2,6.7,30169,202,374,13,3.5,0.95,240|472|1723|2200|3479|3569|4810|5290|5291|5888|6648|7040|7157,ALOX5|ATM|DHODH|FBN1|IGF1|IL6|NHS|PIK3CA|PIK3CB|RAD51|SOD2|TGFB1|TP53,-4.7,0
1,-5.8,C0087031,M1,1,0,DisGeNET,35,Juvenile-Onset Still Disease,,-5.8,5.7,6.8,30169,171,374,12,3.2,0.91,1950|2064|2353|2812|3569|3725|3845|5352|5594|6774|6892|7157,EGF|ERBB2|FOS|GP1BB|IL6|JUN|KRAS|PLOD2|MAPK1|STAT3|TAPBP|TP53,-4.7,0
1,-5.8,C0023508,M1,1,0,DisGeNET,35,White Blood Cell Count procedure,,-5.8,3,5.8,30169,681,374,25,6.7,1.3,25|207|240|596|841|1029|1950|2317|3717|3766|4149|4790|4853|5728|5781|5932|7157|8289|8503|8850|10000|10413|10498|10743|27241,ABL1|AKT1|ALOX5|BCL2|CASP8|CDKN2A|EGF|FLNB|JAK2|KCNJ10|MAX|NFKB1|NOTCH2|PTEN|PTPN11|RBBP8|TP53|ARID1A|PIK3R3|KAT2B|AKT3|YAP1|CARM1|RAI1|BBS9,-4.7,0
1,-5.8,C0020445,M1,1,0,DisGeNET,35,"Hypercholesterolemia, Familial",,-5.8,5.2,6.7,30169,203,374,13,3.5,0.95,240|1950|1956|2099|3075|3569|3576|4810|4982|5054|5447|7040|10498,ALOX5|EGF|EGFR|ESR1|CFH|IL6|CXCL8|NHS|TNFRSF11B|SERPINE1|POR|TGFB1|CARM1,-4.7,0
1,-5.8,C0003949,M1,1,0,DisGeNET,35,Asbestosis,,-5.8,12,8.5,30169,47,374,7,1.9,0.7,1432|2950|3146|5594|5879|6648|7515,MAPK14|GSTP1|HMGB1|MAPK1|RAC1|SOD2|XRCC1,-4.7,0
1,-5.8,C0024793,M1,1,0,DisGeNET,35,Marek Disease,,-5.8,12,8.5,30169,47,374,7,1.9,0.7,207|545|2317|5290|5291|6774|7157,AKT1|ATR|FLNB|PIK3CA|PIK3CB|STAT3|TP53,-4.7,0
1,-5.8,C0158570,M1,1,0,DisGeNET,35,Vascular anomaly,,-5.8,12,8.5,30169,47,374,7,1.9,0.7,207|472|998|5290|5291|5728|7422,AKT1|ATM|CDC42|PIK3CA|PIK3CB|PTEN|VEGFA,-4.7,0
1,-5.8,C0271055,M1,1,0,DisGeNET,35,Rhegmatogenous retinal detachment,,-5.8,12,8.5,30169,47,374,7,1.9,0.7,596|3569|3576|5054|6535|7040|7422,BCL2|IL6|CXCL8|SERPINE1|SLC6A8|TGFB1|VEGFA,-4.7,0
1,-5.7,C0005694,M1,1,0,DisGeNET,35,Bladder neck obstruction,,-5.7,9.6,7.9,30169,67,374,8,2.1,0.75,207|2099|4204|5728|6648|7040|7422|25937,AKT1|ESR1|MECP2|PTEN|SOD2|TGFB1|VEGFA|WWTR1,-4.7,0
1,-5.7,C0022283,M1,1,0,DisGeNET,35,Incontinentia Pigmenti Achromians,,-5.7,9.6,7.9,30169,67,374,8,2.1,0.75,367|1432|3569|3576|4358|5594|6774|10000,AR|MAPK14|IL6|CXCL8|MPV17|MAPK1|STAT3|AKT3,-4.7,0
1,-5.7,C0236663,M1,1,0,DisGeNET,35,Alcohol withdrawal syndrome,,-5.7,9.6,7.9,30169,67,374,8,2.1,0.75,207|367|3569|4128|4835|5290|5291|5465,AKT1|AR|IL6|MAOA|NQO2|PIK3CA|PIK3CB|PPARA,-4.7,0
1,-5.7,C0268074,M1,1,0,DisGeNET,35,Indian childhood cirrhosis,,-5.7,9.6,7.9,30169,67,374,8,2.1,0.75,540|595|2064|3479|3845|4851|5290|7157,ATP7B|CCND1|ERBB2|IGF1|KRAS|NOTCH1|PIK3CA|TP53,-4.7,0
1,-5.7,C1963077,M1,1,0,DisGeNET,35,"Bone Pain, CTCAE 3.0",,-5.7,9.6,7.9,30169,67,374,8,2.1,0.75,540|595|950|4853|5781|6774|7040|9663,ATP7B|CCND1|SCARB2|NOTCH2|PTPN11|STAT3|TGFB1|LPIN2,-4.7,0
1,-5.7,C3278509,M1,1,0,DisGeNET,35,Spinal fusion,,-5.7,9.6,7.9,30169,67,374,8,2.1,0.75,367|1144|2317|4810|5290|5291|7422|392255,AR|CHRND|FLNB|NHS|PIK3CA|PIK3CB|VEGFA|GDF6,-4.7,0
1,-5.7,C4554063,M1,1,0,DisGeNET,35,"Bone Pain, CTCAE 5.0",,-5.7,9.6,7.9,30169,67,374,8,2.1,0.75,540|595|950|4853|5781|6774|7040|9663,ATP7B|CCND1|SCARB2|NOTCH2|PTPN11|STAT3|TGFB1|LPIN2,-4.7,0
1,-5.7,C0221002,M1,1,0,DisGeNET,35,"Hyperparathyroidism, Primary",,-5.7,7,7.2,30169,115,374,10,2.7,0.83,595|1027|1499|2099|3479|3569|3717|3784|4982|7439,CCND1|CDKN1B|CTNNB1|ESR1|IGF1|IL6|JAK2|KCNQ1|TNFRSF11B|BEST1,-4.7,0
1,-5.7,C0014378,M1,1,0,DisGeNET,35,Enterovirus Infections,,-5.7,4.8,6.5,30169,237,374,14,3.7,0.98,950|1432|3146|3569|3576|3630|3981|5290|5291|5594|5728|5818|5880|6774,SCARB2|MAPK14|HMGB1|IL6|CXCL8|INS|LIG4|PIK3CA|PIK3CB|MAPK1|PTEN|NECTIN1|RAC2|STAT3,-4.7,0
1,-5.7,C0022575,M1,1,0,DisGeNET,35,Keratoconjunctivitis Sicca,,-5.7,8.1,7.5,30169,90,374,9,2.4,0.79,326|1950|2068|2099|2706|3569|3576|6905|7040,AIRE|EGF|ERCC2|ESR1|GJB2|IL6|CXCL8|TBCE|TGFB1,-4.6,0
1,-5.7,C0017205,M1,1,0,DisGeNET,35,Gaucher Disease,,-5.7,6.2,7,30169,143,374,11,2.9,0.87,545|950|1432|1499|2214|2706|3569|4982|5594|7422|23400,ATR|SCARB2|MAPK14|CTNNB1|FCGR3A|GJB2|IL6|TNFRSF11B|MAPK1|VEGFA|ATP13A2,-4.6,0
1,-5.7,C0019069,M1,1,0,DisGeNET,35,Hemophilia A,,-5.7,6.2,7,30169,143,374,11,2.9,0.87,595|672|2212|2811|3569|3576|4810|4982|5054|7040|7422,CCND1|BRCA1|FCGR2A|GP1BA|IL6|CXCL8|NHS|TNFRSF11B|SERPINE1|TGFB1|VEGFA,-4.6,0
1,-5.7,C1879321,M1,1,0,DisGeNET,35,Acute Myeloid Leukemia (AML-M2),,-5.7,6.2,7,30169,143,374,11,2.9,0.87,595|596|999|2052|3717|3845|4763|5781|6774|7157|8821,CCND1|BCL2|CDH1|EPHX1|JAK2|KRAS|NF1|PTPN11|STAT3|TP53|INPP4B,-4.6,0
1,-5.7,C0035637,M1,1,0,DisGeNET,35,Rinderpest,,-5.7,81,15,30169,3,374,3,0.8,0.46,585|27241|129880,BBS4|BBS9|BBS5,-4.6,0
1,-5.7,C0154850,M1,1,0,DisGeNET,35,Cystoid macular retinal degeneration,,-5.7,81,15,30169,3,374,3,0.8,0.46,5189|7439|10002,PEX1|BEST1|NR2E3,-4.6,0
1,-5.7,C0238034,M1,1,0,DisGeNET,35,Intraductal papilloma of breast,,-5.7,81,15,30169,3,374,3,0.8,0.46,207|5290|7157,AKT1|PIK3CA|TP53,-4.6,0
1,-5.7,C0240928,M1,1,0,DisGeNET,35,Salt craving,,-5.7,81,15,30169,3,374,3,0.8,0.46,1188|3766|6559,CLCNKB|KCNJ10|SLC12A3,-4.6,0
1,-5.7,C0270718,M1,1,0,DisGeNET,35,Arrested hydrocephalus,,-5.7,81,15,30169,3,374,3,0.8,0.46,3569|3576|9244,IL6|CXCL8|CRLF1,-4.6,0
1,-5.7,C0332154,M1,1,0,DisGeNET,35,Received therapy or drug for,,-5.7,81,15,30169,3,374,3,0.8,0.46,585|27241|129880,BBS4|BBS9|BBS5,-4.6,0
1,-5.7,C0334494,M1,1,0,DisGeNET,35,Proliferating Brenner Tumor,,-5.7,81,15,30169,3,374,3,0.8,0.46,1029|3845|5290,CDKN2A|KRAS|PIK3CA,-4.6,0
1,-5.7,C0346056,M1,1,0,DisGeNET,35,Neuromuscular hamartoma,,-5.7,81,15,30169,3,374,3,0.8,0.46,1499|2099|4763,CTNNB1|ESR1|NF1,-4.6,0
1,-5.7,C0346154,M1,1,0,DisGeNET,35,Malignant phyllodes tumor of breast,,-5.7,81,15,30169,3,374,3,0.8,0.46,672|1956|4763,BRCA1|EGFR|NF1,-4.6,0
1,-5.7,C0474809,M1,1,0,DisGeNET,35,Endometrioid tumor,,-5.7,81,15,30169,3,374,3,0.8,0.46,596|5728|8289,BCL2|PTEN|ARID1A,-4.6,0
1,-5.7,C0740896,M1,1,0,DisGeNET,35,Hypokalemic hypochloremic metabolic alkalosis,,-5.7,81,15,30169,3,374,3,0.8,0.46,1187|1188|7809,CLCNKA|CLCNKB|BSND,-4.6,0
1,-5.7,C1266082,M1,1,0,DisGeNET,35,Atypical medullary carcinoma,,-5.7,81,15,30169,3,374,3,0.8,0.46,672|675|7157,BRCA1|BRCA2|TP53,-4.6,0
1,-5.7,C1334620,M1,1,0,DisGeNET,35,Malignant Smooth Muscle Neoplasm,,-5.7,81,15,30169,3,374,3,0.8,0.46,3479|6598|7157,IGF1|SMARCB1|TP53,-4.6,0
1,-5.7,C1335409,M1,1,0,DisGeNET,35,Prostate Phyllodes Tumor,,-5.7,81,15,30169,3,374,3,0.8,0.46,367|1956|2064,AR|EGFR|ERBB2,-4.6,0
